id,temp_2007,temp_2008,temp_2009,temp_2010,temp_2011,temp_2012,temp_2013,temp_2014,temp_2015,temp_2016,temp_2017,temp_2018
5001,21.686978340148897,21.0548596382141,21.9327993392944,21.468216419220003,21.7988586425781,22.0857629776001,21.983678817749,22.637585639953603,22.6625738143921,22.6003351211548,22.1515617370605,21.9521684646606
5002,16.7448854446411,16.443323135376,17.4298434257507,16.9870734214783,17.1283855438232,17.3472294807434,17.3237915039062,17.775801658630396,17.9822916984558,17.8846354484558,17.4571871757507,17.1033849716187
5004,17.5577402114868,17.0394415855408,17.8678708076477,17.5394420623779,17.530861854553198,18.0132088661194,17.9436092376709,18.5711946487427,18.440150737762497,18.342406749725303,18.028400897979697,17.8431568145752
5021,21.3334503173828,20.8025846481323,21.7229642868042,21.3306226730347,21.5465459823608,21.8493356704712,21.7334508895874,22.316957473754897,22.430833816528303,22.3465452194214,21.8419580459595,21.6523742675781
5030,21.281822681427,20.6581239700317,21.5639057159424,21.143940925598105,21.397238731384306,21.667759895324696,21.5677599906921,22.277655601501497,22.2506246566772,22.1743230819702,21.760989189147896,21.5609884262085
5031,22.4112596511841,21.8883438110352,22.4919681549072,22.2753219604492,22.4341764450073,22.8946800231934,22.7740201950073,23.374019622802702,23.1888418197632,23.124171257019,22.882266998291,22.7093505859375
5034,17.151788234710697,16.7805571556091,17.880556583404502,17.2215352058411,17.4100103378296,17.643838405609102,17.571795463562,18.2465801239014,18.2956871986389,18.195687770843502,17.865972995758103,17.5207986831665
5036,20.5717883110046,19.937846660614,20.8446402549744,20.4458274841309,20.682140827179,20.9414067268372,20.8414063453674,21.5509548187256,21.533616065979,21.4675569534302,21.0384540557861,20.838454246521
5038,18.5699558258057,18.1079649925232,18.8596496582031,18.639302253723105,18.621196269989,19.109538555145303,18.963879108429,19.5638790130615,19.52345418930049,19.427272319793698,19.069955348968502,18.903462409973105
5040,22.8781366348267,22.3338623046875,23.0656805038452,22.8437576293945,22.9135541915894,23.3862104415894,23.2398557662964,23.8398551940918,23.7121963500977,23.6770401000977,23.3817825317383,23.1880321502686
5042,22.2042951583862,21.5959615707397,22.4425468444824,22.0726308822632,22.2708854675293,22.641014099121104,22.5218296051025,23.1767768859863,23.1308679580688,23.0900688171387,22.6555099487305,22.4688777923584
5044,19.992323398590106,19.3683075904846,20.222499847412102,19.8683080673218,20.027087688446,20.3915419578552,20.2876353263855,20.9634170532227,20.9106817245483,20.8309936523438,20.4282608032227,20.2610731124878
5045,26.5289373397827,26.215672492981,27.2318172454834,26.6549787521362,26.7748718261719,27.1026525497437,27.0289363861084,27.2768535614014,27.468881607055696,27.456121444702102,27.1026525497437,26.7318181991577
5051,27.2462692260742,26.915020942688,27.8196516036987,27.44358158111569,27.4352703094482,27.6988182067871,27.7460117340088,28.0859394073486,28.155931472778303,28.1352710723877,27.6988182067871,27.485939025878896
5055,23.3152561187744,22.9903755187988,23.9664192199707,23.2729988098145,23.6818532943726,23.7984495162964,23.6567211151123,24.343641281127898,24.51284217834469,24.4300298690796,23.985689163208,23.6591958999634
5059,23.7289638519287,23.095629692077605,23.950156211853,23.483949661254897,23.7808847427368,24.101880073547395,24.001880645752,24.707348823547395,24.643385887146,24.573072433471697,24.185733795166,23.998233795166
5079,22.1087245941162,21.5540370941162,22.322828292846697,21.9760265350342,22.2189226150513,22.6134119033813,22.494662284851103,23.0751314163208,23.1267347335815,23.0212650299072,22.6024751663208,22.4188814163208
